model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,best_epoch,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,founta_hateful_57k,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,8.0,0.7759657242466373,0.7802959453769511,0.771799009429704,0.9411559585040536,0.5835903763109191,0.5934755332496863,0.5740291262135923,0.9683410721823554,0.9671163575042159,0.9695688926458157
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,ibereval,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,8.0,0.6184169031851151,0.6206752129031199,0.6172099960915378,0.6418732782369146,0.5238095238095238,0.5437262357414449,0.5053003533568905,0.7130242825607064,0.6976241900647948,0.7291196388261851
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,8.0,0.47394648923327437,0.6024791793948359,0.53494325968971,0.5997331554369579,0.21671018276762402,0.6058394160583942,0.13195548489666137,0.7311827956989247,0.5991189427312775,0.9379310344827586
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-women,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,8.0,0.3300819358778525,0.6793134151167393,0.5137069954833087,0.43953804347826086,0.6008708272859217,0.43005540166204986,0.9967897271268058,0.059293044469783354,0.9285714285714286,0.030624263839811542
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,71350,8.0,0.5977916745152061,0.6085940924662168,0.5906714006850243,0.8143126177024482,0.3026874115983027,0.33860759493670883,0.27365728900255754,0.8928959374321095,0.8785805899957246,0.9076855123674912
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,8.0,0.6017059426075319,0.6150915869670934,0.6114734299516909,0.603,0.6244087038789026,0.5527638190954773,0.717391304347826,0.5790031813361611,0.6774193548387096,0.5055555555555555
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,8.0,0.5229081242446829,0.5506113740049869,0.527830289774632,0.7389060887512899,0.20189274447949526,0.3116883116883117,0.14930015552099535,0.8439235040098705,0.7895344363216622,0.9063604240282686
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,evalita,evalita,IN_TRAINING,8,8,1e-05,32,4799,4799,8.0,0.7100579783717298,0.7098826243137066,0.7109903381642513,0.711,0.6935312831389183,0.6770186335403726,0.7108695652173913,0.7265846736045412,0.7427466150870407,0.7111111111111111
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-racism,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,8.0,0.46869734069200797,0.4795044797449568,0.4966302314442446,0.8361581920903954,0.026845637583892617,0.10714285714285714,0.015345268542199489,0.9105490438001234,0.8518661023470565,0.9779151943462897
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,ibereval,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,8.0,0.720494503144116,0.7541597932737691,0.7126083800620568,0.7520661157024794,0.6265560165975104,0.7587939698492462,0.5335689045936396,0.8144329896907216,0.7495256166982922,0.891647855530474
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-immigrant,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,8.0,0.38561770809916174,0.5409029192124915,0.5028625989072236,0.580386924616411,0.03969465648854962,0.5,0.02066772655007949,0.7315407597097738,0.581805838424983,0.9850574712643678
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,davidson,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,8.0,0.7722848621517422,0.8408611703387823,0.7418597027972027,0.8497316636851521,0.6394849785407726,0.8277777777777777,0.5209790209790209,0.9050847457627119,0.8539445628997868,0.9627403846153846
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,founta_hateful_57k,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,8.0,0.680229679140089,0.8253026655546326,0.6315079410673137,0.9394996077063901,0.3922942206654991,0.7044025157232704,0.27184466019417475,0.9681651376146789,0.9462028153859948,0.9911712219404527
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-women,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,8.0,0.4451312488558751,0.6816928035703217,0.5665025608448803,0.5033967391304348,0.624935864545921,0.4592760180995475,0.9775280898876404,0.26532663316582916,0.9041095890410958,0.15547703180212014
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-sexism,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,8.0,0.5206367808226203,0.6832499702274621,0.538052497952948,0.7843137254901961,0.16511318242343542,0.5740740740740741,0.09642301710730948,0.8761603792218052,0.7924258663808503,0.9796819787985865
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,evalita,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14991,8.0,0.6541011851929202,0.7132686491935484,0.6635265700483092,0.682,0.5558659217877095,0.77734375,0.4326086956521739,0.7523364485981309,0.6491935483870968,0.8944444444444445
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14991,8.0,0.7016237946561029,0.8692458413738828,0.6547670420142246,0.8911487758945386,0.46382189239332094,0.8445945945945946,0.319693094629156,0.9394256969188849,0.8938970881531711,0.9898409893992933
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,8.0,0.6459438803362813,0.7943822656443236,0.6518956041764711,0.7231404958677686,0.4806201550387597,0.8942307692307693,0.3286219081272085,0.8112676056338028,0.6945337620578779,0.9751693002257337
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-immigrant,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,8.0,0.38047208407052935,0.6914707857622566,0.5052098751895912,0.5843895930620414,0.025039123630672927,0.8,0.012718600953895072,0.7359050445103857,0.5829415715245131,0.9977011494252873
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.6189985041497781,0.8712841341168338,0.6083369755244755,0.7978533094812165,0.35795454545454547,0.9545454545454546,0.2202797202797203,0.8800424628450106,0.7880228136882129,0.9963942307692307
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.5750097985114062,0.8656743296143102,0.5511513111401087,0.933745968093453,0.18454935622317598,0.7962962962962963,0.10436893203883495,0.9654702407996365,0.9350523629323242,0.9979336902413826
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.6731739538291601,0.7057183391806882,0.6976596014194776,0.6739130434782609,0.688715953307393,0.5778019586507073,0.8523274478330658,0.6576319543509273,0.833634719710669,0.5429917550058893
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.4429478021430142,0.4724539450816823,0.4983668234699317,0.7719298245614035,0.014858841010401188,0.16666666666666666,0.007776049766718507,0.8710367632756273,0.778241223496698,0.9889575971731449
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,evalita,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,8.0,0.713015956312829,0.7227069805194806,0.7120772946859903,0.72,0.6682464454976303,0.734375,0.6130434782608696,0.7577854671280276,0.711038961038961,0.8111111111111111
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,8.0,0.6735245728899325,0.8389084659100723,0.6329815956187361,0.8828625235404897,0.4120982986767486,0.7898550724637681,0.27877237851662406,0.9349508471031165,0.8879618593563766,0.9871908127208481
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18808,8.0,0.7887481759432979,0.844142478892941,0.7747369764455327,0.8154269972451791,0.7136752136752137,0.9027027027027027,0.5901060070671378,0.8638211382113821,0.7855822550831792,0.9593679458239278
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-immigrant,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,18808,8.0,0.3770599824330084,0.6660798122065728,0.5036200500703543,0.5830553702468312,0.018838304552590265,0.75,0.009538950715421303,0.7352816603134266,0.5821596244131455,0.9977011494252873
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.6452881997323365,0.8401162790697674,0.6268575174825175,0.8032200357781754,0.40860215053763443,0.8837209302325582,0.26573426573426573,0.8819742489270386,0.7965116279069767,0.9879807692307693
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.5877233630055873,0.8174386888022014,0.5598268941248777,0.9332229099468224,0.21030927835051547,0.6986301369863014,0.12378640776699029,0.965137447660659,0.9362472406181015,0.9958673804827651
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.583946532022527,0.7059835605655675,0.6464464850537031,0.6005434782608695,0.6670441676104191,0.5153105861767279,0.9454253611556982,0.5008488964346349,0.8966565349544073,0.3474676089517079
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.48318185466072794,0.6639181822509999,0.5189204617269975,0.7805297557619539,0.09116809116809117,0.5423728813559322,0.049766718506998445,0.8751956181533647,0.7854634831460674,0.9880742049469965
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,evalita,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.7009925248131204,0.7048035373329313,0.7051127214170692,0.701,0.699497487437186,0.6504672897196262,0.7565217391304347,0.7024875621890547,0.7591397849462366,0.6537037037037037
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-racism,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.7784831729128268,0.820046787445128,0.7502118107959115,0.9005649717514125,0.6140350877192983,0.7167235494880546,0.5370843989769821,0.9429312581063554,0.9233700254022015,0.963339222614841
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.8507008423269282,0.8666381486076058,0.8418269269117564,0.8622589531680441,0.8091603053435115,0.8796680497925311,0.7491166077738516,0.8922413793103449,0.8536082474226804,0.9345372460496614
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,23308,8.0,0.5948970885439828,0.5948519521512223,0.5966476618606436,0.6010673782521682,0.5449010654490106,0.5226277372262774,0.5691573926868044,0.6448931116389549,0.6670761670761671,0.6241379310344828
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.7146895428044209,0.8305225876945104,0.6843312937062938,0.8255813953488372,0.5368171021377672,0.837037037037037,0.3951048951048951,0.8925619834710744,0.8240081383519837,0.9735576923076923
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.6590415166942718,0.8075280583579534,0.6144237266343315,0.9368843169732368,0.35125448028673834,0.6712328767123288,0.23786407766990292,0.9668285531018052,0.9438232400035781,0.9909833755987603
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.5217872152178722,0.6861769809138231,0.6065033549053083,0.5529891304347826,0.6439393939393939,0.4857142857142857,0.9550561797752809,0.39963503649635035,0.8866396761133604,0.2579505300353357
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.5298311668003902,0.6185755575775791,0.539566835559903,0.7719298245614035,0.19244823386114496,0.4438202247191011,0.12286158631415241,0.8672140997396355,0.7933308904360572,0.9562720848056537
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,4500,,0.46938357273578024,0.6138889446127305,0.5622471355737076,0.5056704469646431,0.6081438392384981,0.45562599049128366,0.9141494435612083,0.33062330623306235,0.7721518987341772,0.2103448275862069
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,,0.6905084774764562,0.6815064314403376,0.7016467018517347,0.8357815442561205,0.4784688995215311,0.449438202247191,0.5115089514066496,0.9025480554313813,0.9135746606334841,0.8917844522968198
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,,0.6244830438378826,0.6889938592347662,0.6276551619618884,0.6873278236914601,0.47086247086247085,0.6917808219178082,0.3568904593639576,0.7781036168132942,0.6862068965517242,0.8984198645598194
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5903094529265561,0.5912790058286594,0.5902173913043478,0.595,0.5464725643896976,0.5635103926096998,0.5304347826086957,0.6341463414634146,0.6190476190476191,0.65
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5944052389072978,0.6099171144154276,0.5887237762237763,0.7191413237924866,0.36947791164658633,0.4339622641509434,0.32167832167832167,0.8193325661680092,0.7858719646799117,0.8557692307692307
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.6339325561317657,0.6441311281872071,0.6255203959180807,0.9086391770551826,0.31681877444589307,0.34225352112676055,0.2949029126213592,0.9510463378176383,0.9460087352476536,0.9561378792148023
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5453651109963611,0.5493713775834211,0.5464468631777164,0.5672554347826086,0.4456048738033072,0.4866920152091255,0.41091492776886035,0.645125348189415,0.6120507399577167,0.6819787985865724
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.4844039388368357,0.4932675922063993,0.4961191878836505,0.7137942896456828,0.14049586776859505,0.20923076923076922,0.1057542768273717,0.8283120099050764,0.7773044151820294,0.8864840989399293
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14692,,0.5224532966332798,0.5884400957278517,0.5717175593443342,0.5330220146764509,0.5934959349593496,0.46752058554437326,0.8124006359300477,0.45141065830721006,0.7093596059113301,0.3310344827586207
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14692,,0.7910915718444773,0.8048506394820985,0.7791711476417269,0.8994350282485876,0.6406460296096904,0.6761363636363636,0.6086956521739131,0.9415371140792643,0.9335649153278333,0.9496466431095406
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14692,,0.38662337076624725,0.805939226519337,0.5035335689045937,0.6129476584022039,0.014035087719298246,1.0,0.007067137809187279,0.7592116538131962,0.611878453038674,1.0
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.39896095051875086,0.49708000778664585,0.49927536231884057,0.534,0.11406844106463879,0.45454545454545453,0.06521739130434782,0.683853459972863,0.5396145610278372,0.9333333333333333
diptanu/fBERT,GO,109483778,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,,0.4785169785169785,0.6840659340659341,0.5219624125874126,0.7495527728085868,0.10256410256410256,0.6153846153846154,0.055944055944055944,0.8544698544698545,0.7527472527472527,0.9879807692307693
